berth_id,crane_id,operation_start,operation_end,containers_handled,crane_hours
3,41,2023-01-15 04:00:00,2023-01-15 12:00:00,1272,9.519779793512
13,23,2023-01-15 05:00:00,2023-01-15 13:00:00,671,8.863306893362939
24,56,2023-01-15 06:00:00,2023-01-15 10:00:00,881,2.894406734946611
17,23,2023-01-15 07:00:00,2023-01-15 09:00:00,1384,9.843574400790002
18,1,2023-01-15 08:00:00,2023-01-15 16:00:00,131,3.573831310611039
2,43,2023-01-15 09:00:00,2023-01-15 17:00:00,1202,9.619668663922303
20,8,2023-01-15 10:00:00,2023-01-15 16:00:00,2298,3.6504388214969494
2,4,2023-01-15 11:00:00,2023-01-15 13:00:00,2316,1.7081839559878784
20,31,2023-01-15 12:00:00,2023-01-15 19:00:00,1755,1.3006611444633802
23,36,2023-01-15 13:00:00,2023-01-15 15:00:00,2569,7.7409906995733095
24,22,2023-01-15 14:00:00,2023-01-15 20:00:00,1128,1.4295768118488954
12,9,2023-01-15 15:00:00,2023-01-16 00:00:00,2184,3.8423078682802636
22,9,2023-01-15 16:00:00,2023-01-15 21:00:00,719,5.923869085132136
17,51,2023-01-15 17:00:00,2023-01-16 00:00:00,1202,8.100289372937471
20,50,2023-01-15 18:00:00,2023-01-16 03:00:00,1712,7.920875046451155
5,15,2023-01-15 19:00:00,2023-01-15 22:00:00,2360,5.909761279011489
4,35,2023-01-15 20:00:00,2023-01-16 00:00:00,1531,2.257846722655963
11,7,2023-01-15 21:00:00,2023-01-16 01:00:00,1689,9.069982273018951
11,8,2023-01-15 22:00:00,2023-01-16 07:00:00,1256,2.3319127473892616
17,31,2023-01-15 23:00:00,2023-01-16 06:00:00,1081,4.254840585710099
16,9,2023-01-16 00:00:00,2023-01-16 08:00:00,1112,5.509791777598411
15,47,2023-01-16 01:00:00,2023-01-16 08:00:00,2152,2.88726964563301
15,14,2023-01-16 02:00:00,2023-01-16 09:00:00,2553,2.357541188305155
5,37,2023-01-16 03:00:00,2023-01-16 11:00:00,1161,5.368211078824306
3,18,2023-01-16 04:00:00,2023-01-16 09:00:00,2283,2.1479832254337476
5,6,2023-01-16 05:00:00,2023-01-16 08:00:00,2274,4.292323724885785
8,54,2023-01-16 06:00:00,2023-01-16 14:00:00,2292,3.4101278583098775
13,47,2023-01-16 07:00:00,2023-01-16 09:00:00,546,8.256819624963066
1,35,2023-01-16 08:00:00,2023-01-16 17:00:00,1897,6.575583640929348
3,43,2023-01-16 09:00:00,2023-01-16 18:00:00,2240,9.861889868757405
11,41,2023-01-16 10:00:00,2023-01-16 13:00:00,696,4.522304842002981
10,8,2023-01-16 11:00:00,2023-01-16 13:00:00,500,1.3963299034371668
20,39,2023-01-16 12:00:00,2023-01-16 18:00:00,1230,6.098830110141498
13,16,2023-01-16 13:00:00,2023-01-16 16:00:00,1973,8.230564961917398
20,32,2023-01-16 14:00:00,2023-01-16 20:00:00,1355,8.906413774251789
20,38,2023-01-16 15:00:00,2023-01-16 20:00:00,237,9.79496076591867
23,38,2023-01-16 16:00:00,2023-01-16 21:00:00,1828,5.922987331591082
10,8,2023-01-16 17:00:00,2023-01-17 01:00:00,673,7.706455804629158
12,41,2023-01-16 18:00:00,2023-01-16 22:00:00,2204,3.5935767661179097
14,36,2023-01-16 19:00:00,2023-01-17 00:00:00,566,5.306484612075563
4,30,2023-01-16 20:00:00,2023-01-17 01:00:00,742,7.234273324246214
15,29,2023-01-16 21:00:00,2023-01-17 00:00:00,1268,4.772238761967468
9,20,2023-01-16 22:00:00,2023-01-17 05:00:00,386,5.294020747623202
21,7,2023-01-16 23:00:00,2023-01-17 04:00:00,517,1.077255591836753
24,10,2023-01-17 00:00:00,2023-01-17 04:00:00,1473,5.824109207873501
8,16,2023-01-17 01:00:00,2023-01-17 09:00:00,1326,6.97370277612473
8,52,2023-01-17 02:00:00,2023-01-17 04:00:00,79,7.9035578990267785
3,55,2023-01-17 03:00:00,2023-01-17 12:00:00,1501,5.518085382497113
11,1,2023-01-17 04:00:00,2023-01-17 07:00:00,1783,7.413488925226039
11,33,2023-01-17 05:00:00,2023-01-17 12:00:00,2709,5.42159287749501
9,7,2023-01-17 06:00:00,2023-01-17 12:00:00,701,2.5315679158367175
12,29,2023-01-17 07:00:00,2023-01-17 13:00:00,1514,6.280027714520406
16,41,2023-01-17 08:00:00,2023-01-17 13:00:00,1882,2.730970321429488
16,45,2023-01-17 09:00:00,2023-01-17 15:00:00,1102,6.783694984048192
18,13,2023-01-17 10:00:00,2023-01-17 12:00:00,2262,1.4231099054382237
12,40,2023-01-17 11:00:00,2023-01-17 18:00:00,545,8.654331074811916
6,3,2023-01-17 12:00:00,2023-01-17 21:00:00,386,6.4163188506593
12,20,2023-01-17 13:00:00,2023-01-17 19:00:00,672,9.363284700710764
6,15,2023-01-17 14:00:00,2023-01-17 23:00:00,1237,1.4768795501383487
9,35,2023-01-17 15:00:00,2023-01-17 21:00:00,740,3.981017657457492
19,28,2023-01-17 16:00:00,2023-01-18 01:00:00,1594,8.490652609165913
12,19,2023-01-17 17:00:00,2023-01-18 02:00:00,409,8.0643595086312
2,38,2023-01-17 18:00:00,2023-01-17 22:00:00,1396,3.554293868041726
7,3,2023-01-17 19:00:00,2023-01-18 00:00:00,2256,5.463035909358412
18,39,2023-01-17 20:00:00,2023-01-18 02:00:00,1068,3.6561532550957847
21,7,2023-01-17 21:00:00,2023-01-18 02:00:00,650,5.38528557529304
5,32,2023-01-17 22:00:00,2023-01-18 02:00:00,1021,6.8361095580615014
2,43,2023-01-17 23:00:00,2023-01-18 01:00:00,257,9.79769015955016
13,53,2023-01-18 00:00:00,2023-01-18 09:00:00,912,7.006153241987635
5,41,2023-01-18 01:00:00,2023-01-18 08:00:00,2124,4.510277167108249
4,13,2023-01-18 02:00:00,2023-01-18 04:00:00,2350,5.073904559001772
6,7,2023-01-18 03:00:00,2023-01-18 07:00:00,2073,4.809365936842243
17,27,2023-01-18 04:00:00,2023-01-18 12:00:00,2138,1.4821815920254708
10,30,2023-01-18 05:00:00,2023-01-18 12:00:00,998,6.61143060424149
5,36,2023-01-18 06:00:00,2023-01-18 11:00:00,2831,9.983116238384618
14,48,2023-01-18 07:00:00,2023-01-18 16:00:00,2842,5.460560034544292
7,28,2023-01-18 08:00:00,2023-01-18 10:00:00,2764,2.0329284073074607
10,30,2023-01-18 09:00:00,2023-01-18 12:00:00,1399,5.183930937166467
10,16,2023-01-18 10:00:00,2023-01-18 16:00:00,1576,9.964894217417578
12,50,2023-01-18 11:00:00,2023-01-18 18:00:00,1836,7.400301861614332
5,12,2023-01-18 12:00:00,2023-01-18 14:00:00,109,5.13516977004754
11,38,2023-01-18 13:00:00,2023-01-18 18:00:00,2009,2.719077346210762
11,40,2023-01-18 14:00:00,2023-01-18 22:00:00,931,2.210770785506799
4,8,2023-01-18 15:00:00,2023-01-18 18:00:00,1705,7.478868305335063
9,19,2023-01-18 16:00:00,2023-01-18 19:00:00,702,8.191362482156936
4,40,2023-01-18 17:00:00,2023-01-18 23:00:00,2484,2.140988868610386
3,3,2023-01-18 18:00:00,2023-01-19 02:00:00,960,3.0765204006652227
7,36,2023-01-18 19:00:00,2023-01-19 00:00:00,2509,6.147256586686173
8,1,2023-01-18 20:00:00,2023-01-19 00:00:00,954,6.410122570097305
18,14,2023-01-18 21:00:00,2023-01-19 05:00:00,1641,2.481224246882776
13,22,2023-01-18 22:00:00,2023-01-19 04:00:00,1234,9.080655282233216
17,29,2023-01-18 23:00:00,2023-01-19 08:00:00,1032,5.839282948965784
9,26,2023-01-19 00:00:00,2023-01-19 06:00:00,2623,1.6706845814311497
6,7,2023-01-19 01:00:00,2023-01-19 06:00:00,2472,6.333316968508503
22,30,2023-01-19 02:00:00,2023-01-19 09:00:00,917,7.276965112303184
11,58,2023-01-19 03:00:00,2023-01-19 11:00:00,2375,5.310687927672832
21,49,2023-01-19 04:00:00,2023-01-19 11:00:00,1001,5.2985795466591705
7,12,2023-01-19 05:00:00,2023-01-19 13:00:00,571,9.384823086472146
15,26,2023-01-19 06:00:00,2023-01-19 15:00:00,2412,9.392037274047382
15,29,2023-01-19 07:00:00,2023-01-19 10:00:00,1214,1.7482916894292806
5,34,2023-01-19 08:00:00,2023-01-19 12:00:00,1380,4.1690704113921715
17,37,2023-01-19 09:00:00,2023-01-19 11:00:00,1469,4.37344828671689
18,2,2023-01-19 10:00:00,2023-01-19 14:00:00,1390,8.045694143715178
11,36,2023-01-19 11:00:00,2023-01-19 19:00:00,2238,3.2825310484179706
15,5,2023-01-19 12:00:00,2023-01-19 21:00:00,2170,4.9674580370386145
19,39,2023-01-19 13:00:00,2023-01-19 19:00:00,472,4.253054592331843
19,16,2023-01-19 14:00:00,2023-01-19 22:00:00,754,8.364179163896598
5,20,2023-01-19 15:00:00,2023-01-19 23:00:00,2805,3.210664366964333
13,22,2023-01-19 16:00:00,2023-01-19 23:00:00,1216,6.228288644044633
13,2,2023-01-19 17:00:00,2023-01-19 21:00:00,2790,4.500407654554574
13,28,2023-01-19 18:00:00,2023-01-19 21:00:00,2614,2.5396899440335226
3,32,2023-01-19 19:00:00,2023-01-20 03:00:00,1088,9.512075638334778
11,48,2023-01-19 20:00:00,2023-01-20 05:00:00,2782,1.730483054448975
21,21,2023-01-19 21:00:00,2023-01-20 00:00:00,2365,4.6447040336692424
11,40,2023-01-19 22:00:00,2023-01-20 05:00:00,439,7.15695218936529
16,58,2023-01-19 23:00:00,2023-01-20 05:00:00,364,8.479674614600597
6,11,2023-01-20 00:00:00,2023-01-20 05:00:00,1709,5.08718931460418
24,26,2023-01-20 01:00:00,2023-01-20 05:00:00,896,1.4970326095136448
11,27,2023-01-20 02:00:00,2023-01-20 06:00:00,2582,6.701770374259583
12,33,2023-01-20 03:00:00,2023-01-20 06:00:00,2624,7.879998547935932
4,18,2023-01-20 04:00:00,2023-01-20 06:00:00,981,6.8150206657592225
16,42,2023-01-20 05:00:00,2023-01-20 09:00:00,1427,6.0330608251800015
2,8,2023-01-20 06:00:00,2023-01-20 12:00:00,2589,4.69722639878025
5,16,2023-01-20 07:00:00,2023-01-20 14:00:00,2966,9.52934719338895
23,10,2023-01-20 08:00:00,2023-01-20 10:00:00,348,1.68204407243874
2,38,2023-01-20 09:00:00,2023-01-20 17:00:00,2914,5.070409500899204
22,42,2023-01-20 10:00:00,2023-01-20 14:00:00,1929,5.735402647027954
12,24,2023-01-20 11:00:00,2023-01-20 18:00:00,765,5.157970363604426
20,18,2023-01-20 12:00:00,2023-01-20 14:00:00,1021,2.312922592153291
5,21,2023-01-20 13:00:00,2023-01-20 17:00:00,262,9.190746493895666
10,30,2023-01-20 14:00:00,2023-01-20 20:00:00,393,9.519423767639738
8,57,2023-01-20 15:00:00,2023-01-20 18:00:00,2194,6.04012718646933
1,43,2023-01-20 16:00:00,2023-01-20 23:00:00,141,6.564162665425108
6,15,2023-01-20 17:00:00,2023-01-21 02:00:00,1106,7.264091062603736
12,39,2023-01-20 18:00:00,2023-01-20 20:00:00,609,4.792090368448317
14,44,2023-01-20 19:00:00,2023-01-21 00:00:00,483,7.164560367970318
13,3,2023-01-20 20:00:00,2023-01-21 05:00:00,2928,1.1612415844824364
18,51,2023-01-20 21:00:00,2023-01-21 04:00:00,271,2.645815544137124
19,58,2023-01-20 22:00:00,2023-01-21 07:00:00,2715,8.818713029757472
6,37,2023-01-20 23:00:00,2023-01-21 08:00:00,1947,8.08942832298721
2,41,2023-01-21 00:00:00,2023-01-21 05:00:00,1827,5.156450974763821
16,22,2023-01-21 01:00:00,2023-01-21 06:00:00,1801,7.449088590374008
7,20,2023-01-21 02:00:00,2023-01-21 10:00:00,2559,1.3739361402401111
10,20,2023-01-21 03:00:00,2023-01-21 12:00:00,2666,1.0197369007887778
21,9,2023-01-21 04:00:00,2023-01-21 11:00:00,2009,7.301607012123979
22,55,2023-01-21 05:00:00,2023-01-21 13:00:00,1984,3.0936915017995776
19,45,2023-01-21 06:00:00,2023-01-21 15:00:00,2011,1.33637055886593
7,26,2023-01-21 07:00:00,2023-01-21 12:00:00,2789,2.5122354474105224
14,41,2023-01-21 08:00:00,2023-01-21 13:00:00,159,5.9332335623684
9,1,2023-01-21 09:00:00,2023-01-21 18:00:00,1823,2.5031408046166237
20,20,2023-01-21 10:00:00,2023-01-21 18:00:00,1655,7.04800877324512
15,51,2023-01-21 11:00:00,2023-01-21 13:00:00,1010,1.8514290997558822
6,8,2023-01-21 12:00:00,2023-01-21 18:00:00,1056,9.214807030449087
23,56,2023-01-21 13:00:00,2023-01-21 22:00:00,101,1.9971803778141748
23,41,2023-01-21 14:00:00,2023-01-21 18:00:00,1833,1.4897051941313428
19,16,2023-01-21 15:00:00,2023-01-21 21:00:00,282,3.1400003522103965
13,47,2023-01-21 16:00:00,2023-01-21 21:00:00,2609,9.710032981046565
8,30,2023-01-21 17:00:00,2023-01-22 00:00:00,2818,8.42595408952962
13,1,2023-01-21 18:00:00,2023-01-21 21:00:00,2177,7.834249206657678
23,41,2023-01-21 19:00:00,2023-01-21 21:00:00,2698,2.2759678523657434
4,15,2023-01-21 20:00:00,2023-01-22 03:00:00,125,9.463439802850392
3,42,2023-01-21 21:00:00,2023-01-22 00:00:00,2636,4.638424578047577
18,41,2023-01-21 22:00:00,2023-01-22 02:00:00,1235,8.189839390310707
10,53,2023-01-21 23:00:00,2023-01-22 05:00:00,661,4.472523415061925
3,51,2023-01-22 00:00:00,2023-01-22 02:00:00,1232,1.896871329384242
8,8,2023-01-22 01:00:00,2023-01-22 07:00:00,510,6.282984711964195
1,23,2023-01-22 02:00:00,2023-01-22 05:00:00,2677,7.573898888113451
16,1,2023-01-22 03:00:00,2023-01-22 06:00:00,2446,2.6704734763808853
11,49,2023-01-22 04:00:00,2023-01-22 10:00:00,1651,9.748662247745033
5,55,2023-01-22 05:00:00,2023-01-22 07:00:00,1601,3.6357256390317616
14,4,2023-01-22 06:00:00,2023-01-22 11:00:00,2348,2.349494216136322
9,4,2023-01-22 07:00:00,2023-01-22 13:00:00,515,3.2645222728160834
4,49,2023-01-22 08:00:00,2023-01-22 10:00:00,1589,3.4510875722501044
13,49,2023-01-22 09:00:00,2023-01-22 11:00:00,2591,3.7232853728714557
12,52,2023-01-22 10:00:00,2023-01-22 15:00:00,784,2.2942652100806598
11,55,2023-01-22 11:00:00,2023-01-22 18:00:00,2593,8.9843792381244
24,56,2023-01-22 12:00:00,2023-01-22 20:00:00,1245,2.570986596845545
16,24,2023-01-22 13:00:00,2023-01-22 15:00:00,1409,3.9010777225945583
15,14,2023-01-22 14:00:00,2023-01-22 23:00:00,1140,5.1247101195648375
3,16,2023-01-22 15:00:00,2023-01-22 20:00:00,1479,2.3639777541803957
14,6,2023-01-22 16:00:00,2023-01-22 21:00:00,1575,5.192754828079819
8,44,2023-01-22 17:00:00,2023-01-22 22:00:00,792,7.652968953424332
3,43,2023-01-22 18:00:00,2023-01-22 22:00:00,2749,3.609958236703635
18,51,2023-01-22 19:00:00,2023-01-23 03:00:00,244,9.222026073001928
5,14,2023-01-22 20:00:00,2023-01-23 01:00:00,1491,6.904514720406662
7,38,2023-01-22 21:00:00,2023-01-23 05:00:00,1248,3.05093244990213
10,36,2023-01-22 22:00:00,2023-01-23 03:00:00,855,6.969518860367757
17,36,2023-01-22 23:00:00,2023-01-23 02:00:00,2291,4.917010624838021
10,8,2023-01-23 00:00:00,2023-01-23 07:00:00,1570,3.2067286746412265
6,52,2023-01-23 01:00:00,2023-01-23 08:00:00,1665,6.425964152112403
2,23,2023-01-23 02:00:00,2023-01-23 05:00:00,2531,9.81784916966605
6,14,2023-01-23 03:00:00,2023-01-23 11:00:00,300,5.370542906927761
17,22,2023-01-23 04:00:00,2023-01-23 11:00:00,2755,3.59967541593242
20,55,2023-01-23 05:00:00,2023-01-23 13:00:00,1966,7.0154560538248925
23,40,2023-01-23 06:00:00,2023-01-23 13:00:00,1201,2.312243306609087
15,26,2023-01-23 07:00:00,2023-01-23 09:00:00,664,1.5254271746701629
10,44,2023-01-23 08:00:00,2023-01-23 14:00:00,2952,5.425477563464341
5,52,2023-01-23 09:00:00,2023-01-23 14:00:00,824,9.398803589976966
1,41,2023-01-23 10:00:00,2023-01-23 14:00:00,1879,6.823708291743419
10,24,2023-01-23 11:00:00,2023-01-23 20:00:00,1534,2.208010142283623
15,3,2023-01-23 12:00:00,2023-01-23 18:00:00,1477,4.4010232725393195
20,22,2023-01-23 13:00:00,2023-01-23 20:00:00,1913,9.52399588529444
2,40,2023-01-23 14:00:00,2023-01-23 19:00:00,2439,4.189398213833053
12,25,2023-01-23 15:00:00,2023-01-23 22:00:00,419,6.650413948588415
8,20,2023-01-23 16:00:00,2023-01-23 23:00:00,144,9.534194384581106
10,32,2023-01-23 17:00:00,2023-01-23 19:00:00,2431,4.631396344272931
10,28,2023-01-23 18:00:00,2023-01-23 21:00:00,2588,3.1357249630665756
19,17,2023-01-23 19:00:00,2023-01-24 01:00:00,1113,1.0074278829612944
1,47,2023-01-23 20:00:00,2023-01-23 22:00:00,2794,7.079314513138907
2,41,2023-01-23 21:00:00,2023-01-24 00:00:00,570,5.431973339276246
24,36,2023-01-23 22:00:00,2023-01-24 05:00:00,264,7.121957472413843
19,33,2023-01-23 23:00:00,2023-01-24 08:00:00,870,9.037927829837955
5,47,2023-01-24 00:00:00,2023-01-24 09:00:00,2735,5.853084053952896
2,35,2023-01-24 01:00:00,2023-01-24 07:00:00,1182,2.1238762165008906
12,18,2023-01-24 02:00:00,2023-01-24 07:00:00,1442,7.907683273649324
23,15,2023-01-24 03:00:00,2023-01-24 10:00:00,543,7.556206066138105
18,10,2023-01-24 04:00:00,2023-01-24 07:00:00,1309,5.0679303309503325
15,28,2023-01-24 05:00:00,2023-01-24 07:00:00,800,8.979909365247876
9,54,2023-01-24 06:00:00,2023-01-24 08:00:00,687,1.1756139876703062
23,11,2023-01-24 07:00:00,2023-01-24 09:00:00,1574,8.045393766481489
1,16,2023-01-24 08:00:00,2023-01-24 10:00:00,967,1.4869458215770721
10,48,2023-01-24 09:00:00,2023-01-24 18:00:00,1168,6.078963549248099
6,33,2023-01-24 10:00:00,2023-01-24 15:00:00,2792,9.65843232506853
8,35,2023-01-24 11:00:00,2023-01-24 17:00:00,2958,4.6798641654177455
21,32,2023-01-24 12:00:00,2023-01-24 19:00:00,2272,5.046497173128023
22,16,2023-01-24 13:00:00,2023-01-24 15:00:00,1906,8.13302777623949
22,41,2023-01-24 14:00:00,2023-01-24 17:00:00,2292,4.4470871307100275
16,56,2023-01-24 15:00:00,2023-01-24 22:00:00,2706,2.041042827649708
9,44,2023-01-24 16:00:00,2023-01-24 21:00:00,1563,3.847881370389736
22,17,2023-01-24 17:00:00,2023-01-25 02:00:00,833,5.280672327780031
9,40,2023-01-24 18:00:00,2023-01-25 01:00:00,2800,6.717847000871224
23,30,2023-01-24 19:00:00,2023-01-24 21:00:00,2377,5.793748777050362
12,19,2023-01-24 20:00:00,2023-01-25 02:00:00,2984,5.620268723547561
15,53,2023-01-24 21:00:00,2023-01-24 23:00:00,1826,2.4917391369427997
21,3,2023-01-24 22:00:00,2023-01-25 03:00:00,717,6.115499451812148
22,12,2023-01-24 23:00:00,2023-01-25 01:00:00,505,3.181620965772476
15,50,2023-01-25 00:00:00,2023-01-25 09:00:00,1787,4.8141319870249974
1,8,2023-01-25 01:00:00,2023-01-25 04:00:00,1015,9.068969301294743
22,7,2023-01-25 02:00:00,2023-01-25 07:00:00,1845,9.068676870887387
10,16,2023-01-25 03:00:00,2023-01-25 08:00:00,866,4.068796690054695
16,33,2023-01-25 04:00:00,2023-01-25 10:00:00,2997,5.789564353680633
12,54,2023-01-25 05:00:00,2023-01-25 08:00:00,753,5.108836661798598
20,38,2023-01-25 06:00:00,2023-01-25 11:00:00,2824,7.134343067779592
11,22,2023-01-25 07:00:00,2023-01-25 10:00:00,1549,6.064623132775075
12,57,2023-01-25 08:00:00,2023-01-25 10:00:00,2637,7.0075872894079545
15,45,2023-01-25 09:00:00,2023-01-25 12:00:00,1642,6.042526684870255
9,50,2023-01-25 10:00:00,2023-01-25 12:00:00,2888,8.930345048931823
9,52,2023-01-25 11:00:00,2023-01-25 15:00:00,459,5.6357296602690825
2,39,2023-01-25 12:00:00,2023-01-25 16:00:00,1607,1.478000082696291
10,12,2023-01-25 13:00:00,2023-01-25 21:00:00,2980,7.865836576823937
9,27,2023-01-25 14:00:00,2023-01-25 18:00:00,1200,9.992988570173997
3,21,2023-01-25 15:00:00,2023-01-26 00:00:00,782,2.354616701600624
14,59,2023-01-25 16:00:00,2023-01-25 20:00:00,2495,9.669169985145079
2,25,2023-01-25 17:00:00,2023-01-25 23:00:00,2604,7.093542598493979
4,50,2023-01-25 18:00:00,2023-01-26 01:00:00,804,3.8399120424031694
5,57,2023-01-25 19:00:00,2023-01-26 00:00:00,74,3.6495590728354586
14,25,2023-01-25 20:00:00,2023-01-25 23:00:00,2814,5.752205578069321
3,7,2023-01-25 21:00:00,2023-01-25 23:00:00,281,1.951587316316076
21,14,2023-01-25 22:00:00,2023-01-26 00:00:00,511,4.556828096806266
5,27,2023-01-25 23:00:00,2023-01-26 03:00:00,2834,3.5533076664095358
18,6,2023-01-26 00:00:00,2023-01-26 05:00:00,590,7.746847381438751
10,52,2023-01-26 01:00:00,2023-01-26 07:00:00,761,3.345074012158279
12,45,2023-01-26 02:00:00,2023-01-26 05:00:00,1982,1.3253223029443761
13,9,2023-01-26 03:00:00,2023-01-26 07:00:00,337,3.20404919245515
13,49,2023-01-26 04:00:00,2023-01-26 10:00:00,1803,2.909985594848945
1,51,2023-01-26 05:00:00,2023-01-26 08:00:00,247,4.7547335499077645
16,47,2023-01-26 06:00:00,2023-01-26 09:00:00,1248,4.10092016992548
8,31,2023-01-26 07:00:00,2023-01-26 12:00:00,2674,7.258800487184785
21,1,2023-01-26 08:00:00,2023-01-26 17:00:00,534,6.778628972472878
24,31,2023-01-26 09:00:00,2023-01-26 18:00:00,1646,8.673808869630141
9,28,2023-01-26 10:00:00,2023-01-26 12:00:00,796,4.922261790491447
18,4,2023-01-26 11:00:00,2023-01-26 16:00:00,2888,2.015375332798545
8,40,2023-01-26 12:00:00,2023-01-26 20:00:00,2686,7.032261320443076
18,7,2023-01-26 13:00:00,2023-01-26 17:00:00,1769,6.676516541329193
22,28,2023-01-26 14:00:00,2023-01-26 21:00:00,334,6.141451794300991
6,10,2023-01-26 15:00:00,2023-01-26 18:00:00,2888,9.585941732379194
6,45,2023-01-26 16:00:00,2023-01-26 22:00:00,2104,1.158188889417862
24,31,2023-01-26 17:00:00,2023-01-26 22:00:00,1721,9.665724406246822
5,37,2023-01-26 18:00:00,2023-01-27 02:00:00,2441,6.8208637799174285
21,49,2023-01-26 19:00:00,2023-01-26 23:00:00,456,5.14167090435382
21,39,2023-01-26 20:00:00,2023-01-27 02:00:00,1295,9.736010019213253
8,7,2023-01-26 21:00:00,2023-01-27 04:00:00,74,7.484140461553761
7,26,2023-01-26 22:00:00,2023-01-27 03:00:00,2392,3.7806646397939363
5,7,2023-01-26 23:00:00,2023-01-27 06:00:00,2251,9.764770186998858
4,8,2023-01-27 00:00:00,2023-01-27 06:00:00,57,8.358546965475963
22,42,2023-01-27 01:00:00,2023-01-27 07:00:00,613,7.127374828215587
15,40,2023-01-27 02:00:00,2023-01-27 10:00:00,2093,5.190077799166918
10,5,2023-01-27 03:00:00,2023-01-27 08:00:00,799,1.9002333641043965
14,28,2023-01-27 04:00:00,2023-01-27 09:00:00,1265,7.635026159373552
4,14,2023-01-27 05:00:00,2023-01-27 12:00:00,1441,9.78103649996091
1,24,2023-01-27 06:00:00,2023-01-27 13:00:00,1608,9.908312003999875
5,20,2023-01-27 07:00:00,2023-01-27 10:00:00,171,5.415829503317504
1,54,2023-01-27 08:00:00,2023-01-27 10:00:00,2025,8.530281477525943
5,24,2023-01-27 09:00:00,2023-01-27 15:00:00,605,9.636275014154196
6,6,2023-01-27 10:00:00,2023-01-27 19:00:00,469,8.030926121075499
13,32,2023-01-27 11:00:00,2023-01-27 14:00:00,2617,1.8754920498159722
12,16,2023-01-27 12:00:00,2023-01-27 21:00:00,2658,8.028872886538052
19,38,2023-01-27 13:00:00,2023-01-27 15:00:00,1634,8.24453652001991
22,23,2023-01-27 14:00:00,2023-01-27 21:00:00,2072,3.3402679281440033
16,40,2023-01-27 15:00:00,2023-01-27 23:00:00,1755,9.899437265685414
17,17,2023-01-27 16:00:00,2023-01-27 21:00:00,1292,7.253180920990428
7,20,2023-01-27 17:00:00,2023-01-27 19:00:00,1176,4.055960664728798
6,24,2023-01-27 18:00:00,2023-01-28 03:00:00,2965,9.348659433746926
22,24,2023-01-27 19:00:00,2023-01-28 02:00:00,105,2.413060727494844
9,55,2023-01-27 20:00:00,2023-01-28 01:00:00,1371,3.7624560752278144
24,59,2023-01-27 21:00:00,2023-01-28 04:00:00,1704,9.721212474279058
3,43,2023-01-27 22:00:00,2023-01-28 02:00:00,794,7.551111394617547
17,40,2023-01-27 23:00:00,2023-01-28 01:00:00,2243,2.043314304745816
7,19,2023-01-28 00:00:00,2023-01-28 03:00:00,2867,5.5903457903904386
2,22,2023-01-28 01:00:00,2023-01-28 07:00:00,2112,3.6632303614567396
20,16,2023-01-28 02:00:00,2023-01-28 11:00:00,1105,5.1349841541611045
5,9,2023-01-28 03:00:00,2023-01-28 08:00:00,2753,1.8058084960431113
10,6,2023-01-28 04:00:00,2023-01-28 11:00:00,1075,4.853839529089942
18,4,2023-01-28 05:00:00,2023-01-28 11:00:00,2407,3.23352005242058
16,30,2023-01-28 06:00:00,2023-01-28 12:00:00,2109,1.0334909189069972
19,42,2023-01-28 07:00:00,2023-01-28 16:00:00,908,5.021573531479021
14,41,2023-01-28 08:00:00,2023-01-28 11:00:00,1222,4.71253980068607
14,26,2023-01-28 09:00:00,2023-01-28 14:00:00,1091,1.9715438137224257
