vessel_id,vessel_type,scheduled_arrival,actual_arrival,departure_time,berth_id,gross_tonnage,length_overall_m
VSL100246,Tanker,2023-01-11 06:00:00,2023-01-11 13:00:00,2023-01-12 08:00:00,14,137746,292
VSL100247,Tanker,2023-01-11 07:00:00,2023-01-11 12:00:00,2023-01-13 20:00:00,5,34530,288
VSL100248,Bulk,2023-01-11 08:00:00,2023-01-11 13:00:00,2023-01-13 05:00:00,4,37277,201
VSL100249,Tanker,2023-01-11 09:00:00,2023-01-11 15:00:00,2023-01-13 05:00:00,17,61528,311
VSL100250,Tanker,2023-01-11 10:00:00,2023-01-11 20:00:00,2023-01-14 05:00:00,20,171399,248
VSL100251,Tanker,2023-01-11 11:00:00,2023-01-11 20:00:00,2023-01-13 02:00:00,1,140939,163
VSL100252,Tanker,2023-01-11 12:00:00,2023-01-11 22:00:00,2023-01-13 05:00:00,16,152446,174
VSL100253,Container,2023-01-11 13:00:00,2023-01-11 16:00:00,2023-01-12 16:00:00,11,43507,276
VSL100254,Container,2023-01-11 14:00:00,2023-01-11 21:00:00,2023-01-13 09:00:00,23,82903,208
VSL100255,Tanker,2023-01-11 15:00:00,2023-01-11 18:00:00,2023-01-14 11:00:00,11,168487,172
VSL100256,Bulk,2023-01-11 16:00:00,2023-01-11 22:00:00,2023-01-13 04:00:00,17,151887,267
VSL100257,Container,2023-01-11 17:00:00,2023-01-11 17:00:00,2023-01-13 23:00:00,4,75924,362
VSL100258,Tanker,2023-01-11 18:00:00,2023-01-12 05:00:00,2023-01-12 19:00:00,16,53471,183
VSL100259,Container,2023-01-11 19:00:00,2023-01-12 03:00:00,2023-01-14 00:00:00,12,72294,265
VSL100260,Container,2023-01-11 20:00:00,2023-01-12 05:00:00,2023-01-14 02:00:00,23,63960,373
VSL100261,Bulk,2023-01-11 21:00:00,2023-01-12 05:00:00,2023-01-14 00:00:00,5,130002,234
VSL100262,Tanker,2023-01-11 22:00:00,2023-01-12 04:00:00,2023-01-13 06:00:00,13,107266,369
VSL100263,Tanker,2023-01-11 23:00:00,2023-01-12 06:00:00,2023-01-13 09:00:00,13,86026,237
VSL100264,Bulk,2023-01-12 00:00:00,2023-01-12 01:00:00,2023-01-14 10:00:00,3,110663,275
VSL100265,Bulk,2023-01-12 01:00:00,2023-01-12 10:00:00,2023-01-14 20:00:00,9,68211,310
VSL100266,Tanker,2023-01-12 02:00:00,2023-01-12 13:00:00,2023-01-14 14:00:00,18,30942,190
VSL100267,Tanker,2023-01-12 03:00:00,2023-01-12 12:00:00,2023-01-15 00:00:00,18,121433,186
VSL100268,Bulk,2023-01-12 04:00:00,2023-01-12 10:00:00,2023-01-13 20:00:00,15,152472,355
VSL100269,Container,2023-01-12 05:00:00,2023-01-12 05:00:00,2023-01-14 06:00:00,24,144521,179
VSL100270,Container,2023-01-12 06:00:00,2023-01-12 08:00:00,2023-01-13 09:00:00,21,79915,317
VSL100271,Bulk,2023-01-12 07:00:00,2023-01-12 12:00:00,2023-01-14 15:00:00,15,25639,295
VSL100272,Container,2023-01-12 08:00:00,2023-01-12 12:00:00,2023-01-14 00:00:00,7,80332,158
VSL100273,Bulk,2023-01-12 09:00:00,2023-01-12 13:00:00,2023-01-15 02:00:00,9,52979,234
VSL100274,Container,2023-01-12 10:00:00,2023-01-12 18:00:00,2023-01-13 17:00:00,16,48558,177
VSL100275,Container,2023-01-12 11:00:00,2023-01-12 16:00:00,2023-01-14 12:00:00,2,166224,298
VSL100276,Tanker,2023-01-12 12:00:00,2023-01-12 14:00:00,2023-01-15 06:00:00,23,107710,251
VSL100277,Tanker,2023-01-12 13:00:00,2023-01-12 14:00:00,2023-01-14 08:00:00,23,34557,194
VSL100278,Container,2023-01-12 14:00:00,2023-01-12 22:00:00,2023-01-15 07:00:00,20,79550,339
VSL100279,Container,2023-01-12 15:00:00,2023-01-13 00:00:00,2023-01-15 04:00:00,13,77363,154
VSL100280,Tanker,2023-01-12 16:00:00,2023-01-12 19:00:00,2023-01-15 10:00:00,23,32929,233
VSL100281,Tanker,2023-01-12 17:00:00,2023-01-13 03:00:00,2023-01-15 16:00:00,4,48031,367
VSL100282,Tanker,2023-01-12 18:00:00,2023-01-12 22:00:00,2023-01-15 11:00:00,14,49773,363
VSL100283,Bulk,2023-01-12 19:00:00,2023-01-13 03:00:00,2023-01-15 03:00:00,9,177664,351
VSL100284,Container,2023-01-12 20:00:00,2023-01-13 00:00:00,2023-01-15 11:00:00,14,47992,199
VSL100285,Tanker,2023-01-12 21:00:00,2023-01-13 03:00:00,2023-01-14 13:00:00,11,144005,387
VSL100286,Container,2023-01-12 22:00:00,2023-01-12 23:00:00,2023-01-14 06:00:00,20,53828,257
VSL100287,Bulk,2023-01-12 23:00:00,2023-01-13 00:00:00,2023-01-14 18:00:00,13,131835,378
VSL100288,Bulk,2023-01-13 00:00:00,2023-01-13 03:00:00,2023-01-14 07:00:00,17,87386,250
VSL100289,Tanker,2023-01-13 01:00:00,2023-01-13 08:00:00,2023-01-15 17:00:00,22,109407,158
VSL100290,Bulk,2023-01-13 02:00:00,2023-01-13 03:00:00,2023-01-16 01:00:00,5,132400,367
VSL100291,Container,2023-01-13 03:00:00,2023-01-13 12:00:00,2023-01-16 00:00:00,4,109050,229
VSL100292,Tanker,2023-01-13 04:00:00,2023-01-13 10:00:00,2023-01-14 09:00:00,13,115919,203
VSL100293,Container,2023-01-13 05:00:00,2023-01-13 05:00:00,2023-01-14 13:00:00,12,175635,219
VSL100294,Container,2023-01-13 06:00:00,2023-01-13 14:00:00,2023-01-14 16:00:00,3,139283,296
VSL100295,Bulk,2023-01-13 07:00:00,2023-01-13 16:00:00,2023-01-16 05:00:00,4,177391,381
VSL100296,Bulk,2023-01-13 08:00:00,2023-01-13 13:00:00,2023-01-16 06:00:00,17,98495,235
VSL100297,Bulk,2023-01-13 09:00:00,2023-01-13 19:00:00,2023-01-14 13:00:00,21,93743,154
VSL100298,Bulk,2023-01-13 10:00:00,2023-01-13 10:00:00,2023-01-14 17:00:00,18,136467,267
VSL100299,Bulk,2023-01-13 11:00:00,2023-01-13 20:00:00,2023-01-15 21:00:00,15,126372,397
VSL100300,Tanker,2023-01-13 12:00:00,2023-01-13 17:00:00,2023-01-15 12:00:00,7,29136,195
VSL100301,Container,2023-01-13 13:00:00,2023-01-13 17:00:00,2023-01-16 00:00:00,9,88287,254
VSL100302,Container,2023-01-13 14:00:00,2023-01-14 01:00:00,2023-01-16 04:00:00,14,99405,229
VSL100303,Container,2023-01-13 15:00:00,2023-01-13 19:00:00,2023-01-16 10:00:00,22,65353,347
VSL100304,Container,2023-01-13 16:00:00,2023-01-13 20:00:00,2023-01-14 21:00:00,22,57878,223
VSL100305,Bulk,2023-01-13 17:00:00,2023-01-13 20:00:00,2023-01-15 16:00:00,10,130679,375
VSL100306,Container,2023-01-13 18:00:00,2023-01-14 00:00:00,2023-01-15 14:00:00,10,159341,199
VSL100307,Tanker,2023-01-13 19:00:00,2023-01-14 03:00:00,2023-01-16 06:00:00,19,40067,360
VSL100308,Tanker,2023-01-13 20:00:00,2023-01-13 23:00:00,2023-01-15 13:00:00,24,102521,276
VSL100309,Container,2023-01-13 21:00:00,2023-01-13 22:00:00,2023-01-16 20:00:00,13,96825,240
VSL100310,Container,2023-01-13 22:00:00,2023-01-13 23:00:00,2023-01-14 22:00:00,3,42339,210
VSL100311,Tanker,2023-01-13 23:00:00,2023-01-14 00:00:00,2023-01-16 03:00:00,16,136825,257
VSL100312,Tanker,2023-01-14 00:00:00,2023-01-14 06:00:00,2023-01-15 16:00:00,11,23423,387
VSL100313,Bulk,2023-01-14 01:00:00,2023-01-14 04:00:00,2023-01-15 05:00:00,4,149636,386
VSL100314,Tanker,2023-01-14 02:00:00,2023-01-14 05:00:00,2023-01-15 07:00:00,3,152775,197
VSL100315,Bulk,2023-01-14 03:00:00,2023-01-14 03:00:00,2023-01-16 23:00:00,2,53875,383
VSL100316,Bulk,2023-01-14 04:00:00,2023-01-14 07:00:00,2023-01-15 11:00:00,15,68816,188
VSL100317,Bulk,2023-01-14 05:00:00,2023-01-14 10:00:00,2023-01-16 05:00:00,1,43135,195
VSL100318,Bulk,2023-01-14 06:00:00,2023-01-14 07:00:00,2023-01-16 00:00:00,1,149151,226
VSL100319,Bulk,2023-01-14 07:00:00,2023-01-14 10:00:00,2023-01-17 06:00:00,1,54159,268
VSL100320,Container,2023-01-14 08:00:00,2023-01-14 18:00:00,2023-01-16 22:00:00,21,138697,192
VSL100321,Tanker,2023-01-14 09:00:00,2023-01-14 15:00:00,2023-01-15 17:00:00,10,159837,200
VSL100322,Bulk,2023-01-14 10:00:00,2023-01-14 18:00:00,2023-01-16 13:00:00,1,152122,267
VSL100323,Tanker,2023-01-14 11:00:00,2023-01-14 12:00:00,2023-01-16 17:00:00,16,39028,193
VSL100324,Tanker,2023-01-14 12:00:00,2023-01-14 19:00:00,2023-01-15 12:00:00,5,37892,170
VSL100325,Bulk,2023-01-14 13:00:00,2023-01-14 18:00:00,2023-01-17 05:00:00,20,56127,314
VSL100326,Container,2023-01-14 14:00:00,2023-01-14 21:00:00,2023-01-15 23:00:00,18,81608,321
VSL100327,Bulk,2023-01-14 15:00:00,2023-01-14 16:00:00,2023-01-16 12:00:00,3,75528,319
VSL100328,Container,2023-01-14 16:00:00,2023-01-15 02:00:00,2023-01-15 16:00:00,8,98204,189
VSL100329,Tanker,2023-01-14 17:00:00,2023-01-14 17:00:00,2023-01-16 05:00:00,15,42834,241
VSL100330,Container,2023-01-14 18:00:00,2023-01-15 00:00:00,2023-01-16 07:00:00,3,177465,308
VSL100331,Container,2023-01-14 19:00:00,2023-01-15 03:00:00,2023-01-16 17:00:00,19,177364,209
VSL100332,Container,2023-01-14 20:00:00,2023-01-15 04:00:00,2023-01-17 10:00:00,2,100414,269
VSL100333,Tanker,2023-01-14 21:00:00,2023-01-14 22:00:00,2023-01-17 00:00:00,12,25638,301
VSL100334,Tanker,2023-01-14 22:00:00,2023-01-15 01:00:00,2023-01-17 02:00:00,21,108812,169
VSL100335,Container,2023-01-14 23:00:00,2023-01-14 23:00:00,2023-01-17 14:00:00,18,62592,376
VSL100336,Container,2023-01-15 00:00:00,2023-01-15 10:00:00,2023-01-17 08:00:00,10,132016,153
VSL100337,Bulk,2023-01-15 01:00:00,2023-01-15 07:00:00,2023-01-16 02:00:00,10,20442,204
VSL100338,Container,2023-01-15 02:00:00,2023-01-15 03:00:00,2023-01-17 20:00:00,13,173895,157
VSL100339,Bulk,2023-01-15 03:00:00,2023-01-15 06:00:00,2023-01-17 11:00:00,12,107953,371
VSL100340,Container,2023-01-15 04:00:00,2023-01-15 15:00:00,2023-01-17 03:00:00,7,98656,293
VSL100341,Bulk,2023-01-15 05:00:00,2023-01-15 06:00:00,2023-01-16 16:00:00,24,36979,205
VSL100342,Tanker,2023-01-15 06:00:00,2023-01-15 06:00:00,2023-01-17 21:00:00,16,151796,178
VSL100343,Container,2023-01-15 07:00:00,2023-01-15 13:00:00,2023-01-17 10:00:00,22,55436,288
VSL100344,Container,2023-01-15 08:00:00,2023-01-15 13:00:00,2023-01-17 18:00:00,9,46537,352
VSL100345,Container,2023-01-15 09:00:00,2023-01-15 10:00:00,2023-01-16 18:00:00,5,158621,326
VSL100346,Container,2023-01-15 10:00:00,2023-01-15 13:00:00,2023-01-18 08:00:00,22,105285,325
VSL100347,Bulk,2023-01-15 11:00:00,2023-01-15 22:00:00,2023-01-18 06:00:00,4,157591,375
VSL100348,Container,2023-01-15 12:00:00,2023-01-15 22:00:00,2023-01-17 21:00:00,9,101151,315
VSL100349,Tanker,2023-01-15 13:00:00,2023-01-15 15:00:00,2023-01-16 17:00:00,18,41013,376
VSL100350,Tanker,2023-01-15 14:00:00,2023-01-16 01:00:00,2023-01-18 06:00:00,14,111387,243
VSL100351,Container,2023-01-15 15:00:00,2023-01-15 17:00:00,2023-01-17 08:00:00,1,79836,389
VSL100352,Tanker,2023-01-15 16:00:00,2023-01-15 18:00:00,2023-01-16 21:00:00,22,146750,262
VSL100353,Container,2023-01-15 17:00:00,2023-01-16 03:00:00,2023-01-17 03:00:00,6,173145,212
VSL100354,Container,2023-01-15 18:00:00,2023-01-15 21:00:00,2023-01-18 15:00:00,6,144904,372
VSL100355,Tanker,2023-01-15 19:00:00,2023-01-15 19:00:00,2023-01-16 19:00:00,14,41815,267
VSL100356,Container,2023-01-15 20:00:00,2023-01-15 20:00:00,2023-01-17 18:00:00,16,52118,313
VSL100357,Tanker,2023-01-15 21:00:00,2023-01-16 03:00:00,2023-01-17 00:00:00,6,97550,334
VSL100358,Bulk,2023-01-15 22:00:00,2023-01-16 02:00:00,2023-01-17 04:00:00,20,94488,350
VSL100359,Container,2023-01-15 23:00:00,2023-01-16 01:00:00,2023-01-18 15:00:00,11,165550,334
VSL100360,Bulk,2023-01-16 00:00:00,2023-01-16 08:00:00,2023-01-17 16:00:00,14,85325,365
VSL100361,Tanker,2023-01-16 01:00:00,2023-01-16 05:00:00,2023-01-17 11:00:00,9,80018,238
VSL100362,Bulk,2023-01-16 02:00:00,2023-01-16 11:00:00,2023-01-18 04:00:00,7,130560,217
VSL100363,Bulk,2023-01-16 03:00:00,2023-01-16 05:00:00,2023-01-17 14:00:00,24,179546,391
VSL100364,Tanker,2023-01-16 04:00:00,2023-01-16 12:00:00,2023-01-19 02:00:00,8,74464,226
VSL100365,Bulk,2023-01-16 05:00:00,2023-01-16 05:00:00,2023-01-18 14:00:00,12,116178,326
VSL100366,Bulk,2023-01-16 06:00:00,2023-01-16 14:00:00,2023-01-17 13:00:00,10,114965,273
VSL100367,Tanker,2023-01-16 07:00:00,2023-01-16 11:00:00,2023-01-18 05:00:00,11,149125,298
VSL100368,Bulk,2023-01-16 08:00:00,2023-01-16 13:00:00,2023-01-18 09:00:00,20,123004,302
VSL100369,Tanker,2023-01-16 09:00:00,2023-01-16 10:00:00,2023-01-18 18:00:00,6,173264,357
VSL100370,Bulk,2023-01-16 10:00:00,2023-01-16 17:00:00,2023-01-18 17:00:00,12,135307,178
VSL100371,Tanker,2023-01-16 11:00:00,2023-01-16 13:00:00,2023-01-17 16:00:00,23,46852,383
VSL100372,Tanker,2023-01-16 12:00:00,2023-01-16 12:00:00,2023-01-17 12:00:00,22,126767,349
VSL100373,Bulk,2023-01-16 13:00:00,2023-01-16 19:00:00,2023-01-17 16:00:00,13,29770,190
VSL100374,Bulk,2023-01-16 14:00:00,2023-01-17 01:00:00,2023-01-18 14:00:00,22,67462,378
VSL100375,Bulk,2023-01-16 15:00:00,2023-01-16 17:00:00,2023-01-17 22:00:00,7,50061,390
VSL100376,Container,2023-01-16 16:00:00,2023-01-16 19:00:00,2023-01-19 07:00:00,9,115831,330
VSL100377,Container,2023-01-16 17:00:00,2023-01-16 21:00:00,2023-01-19 14:00:00,24,58653,166
VSL100378,Container,2023-01-16 18:00:00,2023-01-16 18:00:00,2023-01-18 13:00:00,3,107099,185
VSL100379,Tanker,2023-01-16 19:00:00,2023-01-17 05:00:00,2023-01-18 08:00:00,3,169108,301
VSL100380,Bulk,2023-01-16 20:00:00,2023-01-17 06:00:00,2023-01-19 04:00:00,16,173955,302
VSL100381,Tanker,2023-01-16 21:00:00,2023-01-17 05:00:00,2023-01-17 23:00:00,18,136983,348
VSL100382,Container,2023-01-16 22:00:00,2023-01-17 04:00:00,2023-01-18 12:00:00,13,29905,376
VSL100383,Bulk,2023-01-16 23:00:00,2023-01-17 00:00:00,2023-01-19 01:00:00,22,151487,264
VSL100384,Tanker,2023-01-17 00:00:00,2023-01-17 00:00:00,2023-01-18 18:00:00,23,144082,283
VSL100385,Bulk,2023-01-17 01:00:00,2023-01-17 11:00:00,2023-01-18 01:00:00,9,160005,235
VSL100386,Tanker,2023-01-17 02:00:00,2023-01-17 03:00:00,2023-01-19 12:00:00,6,165583,259
VSL100387,Bulk,2023-01-17 03:00:00,2023-01-17 05:00:00,2023-01-19 11:00:00,15,76633,155
VSL100388,Container,2023-01-17 04:00:00,2023-01-17 15:00:00,2023-01-18 20:00:00,9,63582,217
VSL100389,Container,2023-01-17 05:00:00,2023-01-17 07:00:00,2023-01-18 17:00:00,18,117488,200
VSL100390,Bulk,2023-01-17 06:00:00,2023-01-17 13:00:00,2023-01-20 05:00:00,20,104577,352
VSL100391,Tanker,2023-01-17 07:00:00,2023-01-17 11:00:00,2023-01-18 18:00:00,13,50658,167
VSL100392,Container,2023-01-17 08:00:00,2023-01-17 16:00:00,2023-01-19 22:00:00,1,104816,254
VSL100393,Container,2023-01-17 09:00:00,2023-01-17 11:00:00,2023-01-19 10:00:00,6,63127,258
VSL100394,Container,2023-01-17 10:00:00,2023-01-17 15:00:00,2023-01-19 12:00:00,19,54869,215
VSL100395,Bulk,2023-01-17 11:00:00,2023-01-17 14:00:00,2023-01-19 10:00:00,22,130429,162
VSL100396,Bulk,2023-01-17 12:00:00,2023-01-17 19:00:00,2023-01-19 04:00:00,1,143110,255
VSL100397,Tanker,2023-01-17 13:00:00,2023-01-18 00:00:00,2023-01-18 23:00:00,24,99223,291
VSL100398,Tanker,2023-01-17 14:00:00,2023-01-17 14:00:00,2023-01-19 11:00:00,22,148086,227
VSL100399,Tanker,2023-01-17 15:00:00,2023-01-17 18:00:00,2023-01-18 22:00:00,12,44266,195
VSL100400,Bulk,2023-01-17 16:00:00,2023-01-17 22:00:00,2023-01-20 09:00:00,23,44107,271
VSL100401,Bulk,2023-01-17 17:00:00,2023-01-18 01:00:00,2023-01-20 16:00:00,16,29238,341
VSL100402,Tanker,2023-01-17 18:00:00,2023-01-17 18:00:00,2023-01-20 01:00:00,4,24393,298
VSL100403,Tanker,2023-01-17 19:00:00,2023-01-18 02:00:00,2023-01-19 23:00:00,4,93442,159
VSL100404,Bulk,2023-01-17 20:00:00,2023-01-17 21:00:00,2023-01-20 13:00:00,10,86549,307
VSL100405,Tanker,2023-01-17 21:00:00,2023-01-18 00:00:00,2023-01-20 04:00:00,14,169418,299
VSL100406,Container,2023-01-17 22:00:00,2023-01-18 01:00:00,2023-01-20 13:00:00,20,159109,205
VSL100407,Bulk,2023-01-17 23:00:00,2023-01-18 06:00:00,2023-01-19 03:00:00,18,40179,308
VSL100408,Tanker,2023-01-18 00:00:00,2023-01-18 10:00:00,2023-01-19 12:00:00,3,73471,395
VSL100409,Bulk,2023-01-18 01:00:00,2023-01-18 02:00:00,2023-01-20 01:00:00,6,39737,325
VSL100410,Container,2023-01-18 02:00:00,2023-01-18 08:00:00,2023-01-20 19:00:00,18,56865,202
VSL100411,Bulk,2023-01-18 03:00:00,2023-01-18 05:00:00,2023-01-19 12:00:00,9,33414,374
VSL100412,Bulk,2023-01-18 04:00:00,2023-01-18 12:00:00,2023-01-20 05:00:00,13,105914,348
VSL100413,Bulk,2023-01-18 05:00:00,2023-01-18 09:00:00,2023-01-20 06:00:00,19,80173,357
VSL100414,Bulk,2023-01-18 06:00:00,2023-01-18 17:00:00,2023-01-20 02:00:00,10,177160,283
VSL100415,Container,2023-01-18 07:00:00,2023-01-18 14:00:00,2023-01-20 05:00:00,16,170901,181
VSL100416,Bulk,2023-01-18 08:00:00,2023-01-18 12:00:00,2023-01-21 03:00:00,19,25825,150
VSL100417,Bulk,2023-01-18 09:00:00,2023-01-18 09:00:00,2023-01-19 20:00:00,6,44253,177
VSL100418,Tanker,2023-01-18 10:00:00,2023-01-18 18:00:00,2023-01-21 00:00:00,2,26153,269
VSL100419,Bulk,2023-01-18 11:00:00,2023-01-18 20:00:00,2023-01-21 05:00:00,16,62860,246
VSL100420,Tanker,2023-01-18 12:00:00,2023-01-18 22:00:00,2023-01-20 12:00:00,20,161225,366
VSL100421,Container,2023-01-18 13:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00,14,107612,172
VSL100422,Container,2023-01-18 14:00:00,2023-01-18 20:00:00,2023-01-21 01:00:00,1,115381,333
VSL100423,Container,2023-01-18 15:00:00,2023-01-18 18:00:00,2023-01-20 22:00:00,4,112050,246
VSL100424,Container,2023-01-18 16:00:00,2023-01-18 22:00:00,2023-01-20 09:00:00,21,140137,311
VSL100425,Tanker,2023-01-18 17:00:00,2023-01-18 21:00:00,2023-01-21 10:00:00,5,170062,306
VSL100426,Bulk,2023-01-18 18:00:00,2023-01-19 03:00:00,2023-01-20 13:00:00,10,34554,399
VSL100427,Container,2023-01-18 19:00:00,2023-01-19 03:00:00,2023-01-19 20:00:00,18,111893,351
VSL100428,Bulk,2023-01-18 20:00:00,2023-01-18 21:00:00,2023-01-21 04:00:00,9,166313,347
VSL100429,Tanker,2023-01-18 21:00:00,2023-01-19 00:00:00,2023-01-21 18:00:00,7,143692,297
VSL100430,Tanker,2023-01-18 22:00:00,2023-01-19 03:00:00,2023-01-20 14:00:00,4,140891,192
VSL100431,Tanker,2023-01-18 23:00:00,2023-01-19 09:00:00,2023-01-21 10:00:00,21,32878,294
VSL100432,Container,2023-01-19 00:00:00,2023-01-19 04:00:00,2023-01-21 05:00:00,15,160842,297
VSL100433,Bulk,2023-01-19 01:00:00,2023-01-19 01:00:00,2023-01-20 09:00:00,17,152363,367
VSL100434,Bulk,2023-01-19 02:00:00,2023-01-19 10:00:00,2023-01-21 08:00:00,5,123379,396
VSL100435,Bulk,2023-01-19 03:00:00,2023-01-19 11:00:00,2023-01-21 17:00:00,11,95903,381
VSL100436,Tanker,2023-01-19 04:00:00,2023-01-19 06:00:00,2023-01-21 00:00:00,6,133359,391
VSL100437,Container,2023-01-19 05:00:00,2023-01-19 08:00:00,2023-01-21 02:00:00,5,88819,397
VSL100438,Tanker,2023-01-19 06:00:00,2023-01-19 09:00:00,2023-01-20 22:00:00,22,21713,190
VSL100439,Tanker,2023-01-19 07:00:00,2023-01-19 16:00:00,2023-01-20 09:00:00,23,51898,279
VSL100440,Bulk,2023-01-19 08:00:00,2023-01-19 15:00:00,2023-01-21 15:00:00,13,159541,298
VSL100441,Tanker,2023-01-19 09:00:00,2023-01-19 14:00:00,2023-01-21 17:00:00,6,29946,186
VSL100442,Bulk,2023-01-19 10:00:00,2023-01-19 11:00:00,2023-01-20 19:00:00,15,46508,270
VSL100443,Container,2023-01-19 11:00:00,2023-01-19 14:00:00,2023-01-20 15:00:00,13,94426,385
VSL100444,Bulk,2023-01-19 12:00:00,2023-01-19 12:00:00,2023-01-20 15:00:00,13,95202,366
VSL100445,Container,2023-01-19 13:00:00,2023-01-19 15:00:00,2023-01-22 02:00:00,10,31974,202
VSL100446,Bulk,2023-01-19 14:00:00,2023-01-19 17:00:00,2023-01-21 21:00:00,2,37904,259
VSL100447,Tanker,2023-01-19 15:00:00,2023-01-19 22:00:00,2023-01-22 04:00:00,2,86630,213
VSL100448,Tanker,2023-01-19 16:00:00,2023-01-19 18:00:00,2023-01-22 08:00:00,9,115388,350
VSL100449,Container,2023-01-19 17:00:00,2023-01-19 21:00:00,2023-01-21 12:00:00,22,157605,192
VSL100450,Container,2023-01-19 18:00:00,2023-01-19 18:00:00,2023-01-21 02:00:00,20,132560,222
VSL100451,Container,2023-01-19 19:00:00,2023-01-19 22:00:00,2023-01-21 09:00:00,10,65504,359
VSL100452,Bulk,2023-01-19 20:00:00,2023-01-19 21:00:00,2023-01-21 03:00:00,21,102613,300
VSL100453,Bulk,2023-01-19 21:00:00,2023-01-20 00:00:00,2023-01-22 06:00:00,11,135822,203
VSL100454,Container,2023-01-19 22:00:00,2023-01-20 02:00:00,2023-01-22 03:00:00,21,95352,349
VSL100455,Tanker,2023-01-19 23:00:00,2023-01-20 01:00:00,2023-01-21 08:00:00,8,43306,261
VSL100456,Bulk,2023-01-20 00:00:00,2023-01-20 05:00:00,2023-01-21 13:00:00,21,162408,217
VSL100457,Bulk,2023-01-20 01:00:00,2023-01-20 12:00:00,2023-01-22 10:00:00,18,149306,368
VSL100458,Bulk,2023-01-20 02:00:00,2023-01-20 03:00:00,2023-01-21 23:00:00,2,157206,200
VSL100459,Container,2023-01-20 03:00:00,2023-01-20 07:00:00,2023-01-21 15:00:00,21,137561,263
VSL100460,Container,2023-01-20 04:00:00,2023-01-20 07:00:00,2023-01-22 08:00:00,4,106434,170
VSL100461,Container,2023-01-20 05:00:00,2023-01-20 09:00:00,2023-01-22 09:00:00,18,54347,171
VSL100462,Container,2023-01-20 06:00:00,2023-01-20 14:00:00,2023-01-21 12:00:00,22,64948,197
VSL100463,Container,2023-01-20 07:00:00,2023-01-20 12:00:00,2023-01-23 02:00:00,16,47260,242
VSL100464,Tanker,2023-01-20 08:00:00,2023-01-20 14:00:00,2023-01-21 13:00:00,24,76158,248
VSL100465,Tanker,2023-01-20 09:00:00,2023-01-20 19:00:00,2023-01-22 19:00:00,2,161298,172
VSL100466,Container,2023-01-20 10:00:00,2023-01-20 17:00:00,2023-01-22 22:00:00,7,160887,155
VSL100467,Bulk,2023-01-20 11:00:00,2023-01-20 19:00:00,2023-01-21 14:00:00,4,164883,281
VSL100468,Container,2023-01-20 12:00:00,2023-01-20 16:00:00,2023-01-22 01:00:00,5,121988,377
VSL100469,Tanker,2023-01-20 13:00:00,2023-01-20 20:00:00,2023-01-21 18:00:00,18,94629,339
VSL100470,Tanker,2023-01-20 14:00:00,2023-01-20 15:00:00,2023-01-22 06:00:00,10,101419,278
VSL100471,Bulk,2023-01-20 15:00:00,2023-01-21 00:00:00,2023-01-22 14:00:00,9,80145,352
VSL100472,Tanker,2023-01-20 16:00:00,2023-01-21 00:00:00,2023-01-22 04:00:00,16,67631,326
VSL100473,Container,2023-01-20 17:00:00,2023-01-20 18:00:00,2023-01-22 04:00:00,19,113042,166
VSL100474,Bulk,2023-01-20 18:00:00,2023-01-21 05:00:00,2023-01-22 22:00:00,17,58241,197
VSL100475,Container,2023-01-20 19:00:00,2023-01-20 23:00:00,2023-01-22 18:00:00,4,85214,206
VSL100476,Container,2023-01-20 20:00:00,2023-01-21 01:00:00,2023-01-23 05:00:00,1,58500,225
VSL100477,Bulk,2023-01-20 21:00:00,2023-01-21 00:00:00,2023-01-22 10:00:00,6,122276,279
VSL100478,Container,2023-01-20 22:00:00,2023-01-21 05:00:00,2023-01-23 00:00:00,16,137330,286
VSL100479,Tanker,2023-01-20 23:00:00,2023-01-21 08:00:00,2023-01-22 03:00:00,13,177834,268
VSL100480,Container,2023-01-21 00:00:00,2023-01-21 02:00:00,2023-01-23 15:00:00,4,34244,299
VSL100481,Bulk,2023-01-21 01:00:00,2023-01-21 11:00:00,2023-01-23 23:00:00,20,44254,293
VSL100482,Bulk,2023-01-21 02:00:00,2023-01-21 06:00:00,2023-01-22 10:00:00,9,120586,295
VSL100483,Bulk,2023-01-21 03:00:00,2023-01-21 04:00:00,2023-01-22 18:00:00,23,32234,211
VSL100484,Container,2023-01-21 04:00:00,2023-01-21 06:00:00,2023-01-22 16:00:00,4,171860,255
VSL100485,Bulk,2023-01-21 05:00:00,2023-01-21 12:00:00,2023-01-22 19:00:00,5,71087,251
VSL100486,Bulk,2023-01-21 06:00:00,2023-01-21 16:00:00,2023-01-23 17:00:00,4,126762,382
VSL100487,Container,2023-01-21 07:00:00,2023-01-21 11:00:00,2023-01-23 07:00:00,21,124016,256
VSL100488,Tanker,2023-01-21 08:00:00,2023-01-21 10:00:00,2023-01-22 23:00:00,11,59984,182
VSL100489,Container,2023-01-21 09:00:00,2023-01-21 13:00:00,2023-01-24 04:00:00,17,165560,308
VSL100490,Bulk,2023-01-21 10:00:00,2023-01-21 18:00:00,2023-01-24 05:00:00,7,126550,170
VSL100491,Bulk,2023-01-21 11:00:00,2023-01-21 13:00:00,2023-01-23 17:00:00,9,50062,166
VSL100492,Container,2023-01-21 12:00:00,2023-01-21 23:00:00,2023-01-24 10:00:00,17,72330,311
