vessel_id,idle_hours,fuel_cost_per_hour_usd,co2_emission_kg_per_hour,total_delay_cost_usd,vessel_id_was_missing,idle_hours_was_missing,fuel_cost_per_hour_usd_was_missing,co2_emission_kg_per_hour_was_missing,total_delay_cost_usd_was_missing,vessel_id_was_missing_was_missing,idle_hours_was_missing_was_missing,fuel_cost_per_hour_usd_was_missing_was_missing,co2_emission_kg_per_hour_was_missing_was_missing,total_delay_cost_usd_was_missing_was_missing
VSL100230,46.30155033936924,818.7528823866531,442.4961549772997,18037.41975911241,0,0,0,0,0,0,0,0,0,0
VSL100231,2.461914636831501,2095.4250082976814,1291.423395718355,185298.8241802216,0,0,0,0,0,0,0,0,0,0
VSL100232,2.409406918473799,2596.963983787753,642.0624320524466,58629.82565994579,0,0,0,0,0,0,0,0,0,0
VSL100233,24.907973860096646,4714.640691292307,256.75108868784906,156391.46581261093,0,0,0,0,0,0,0,0,0,0
VSL100234,32.18976926011701,2997.4222603918547,1394.1940026246696,63015.62932679206,0,0,0,0,0,0,0,0,0,0
VSL100235,44.50827049054724,2623.852749268596,642.081740957413,70131.82005437408,0,0,0,0,0,0,0,0,0,0
VSL100236,32.00101971927097,4668.430964578288,215.15818601948413,194665.1186266424,0,0,0,0,0,0,0,0,0,0
VSL100237,2.3292193815426447,3440.879344168291,520.3529029588074,88971.95438019026,0,0,0,0,0,0,0,0,0,0
VSL100238,23.253370615548636,3505.0033212856288,1011.1468827626117,185362.94539960404,0,0,0,0,0,0,0,0,0,0
VSL100239,11.61646779136965,1457.065678158776,367.0396622349264,24066.098731179973,0,0,0,0,0,0,0,0,0,0
VSL100240,16.20461814622239,1521.1942402029592,1079.4270776852154,169139.34505515688,0,0,0,0,0,0,0,0,0,0
VSL100241,18.380273048673043,3729.985691035152,980.552224706121,63851.81398658515,0,0,0,0,0,0,0,0,0,0
VSL100242,0.6492855570345402,1450.8634687263238,642.2414433577085,53101.01784604312,0,0,0,0,0,0,0,0,0,0
VSL100243,44.7073502247432,2394.723883509628,303.5973358669545,166624.16104302762,0,0,0,0,0,0,0,0,0,0
VSL100244,33.63435814194473,1697.017163201232,239.73564914084392,144941.45898565432,0,0,0,0,0,0,0,0,0,0
VSL100245,42.28267570698387,4378.123238993032,571.7041685375425,59718.53941800666,0,0,0,0,0,0,0,0,0,0
VSL100246,21.756887044983053,1046.9783270544535,207.05261959457437,64827.81873673326,0,0,0,0,0,0,0,0,0,0
VSL100247,46.195585518925554,1118.0491515405122,338.735767301147,140834.63104873084,0,0,0,0,0,0,0,0,0,0
VSL100248,3.3757338735061566,4905.880450888624,207.064959455029,120183.15360066028,0,0,0,0,0,0,0,0,0,0
VSL100249,28.535273218082715,4856.647465796059,954.0149914489152,132940.6039767756,0,0,0,0,0,0,0,0,0,0
VSL100250,17.864072859172406,4158.239966451837,1244.5824999077752,46362.59980434143,0,0,0,0,0,0,0,0,0,0
VSL100251,41.5368878191928,4258.382002159493,1440.7579073606562,50486.15147902464,0,0,0,0,0,0,0,0,0,0
VSL100252,37.6830977951217,4896.070163415622,943.7989070015936,175753.26811523442,0,0,0,0,0,0,0,0,0,0
VSL100253,38.26294024283574,2014.90406429,690.6151583458173,67188.92370978388,0,0,0,0,0,0,0,0,0,0
VSL100254,39.09631134912075,2556.2409157361967,740.0452668123326,76266.67886107952,0,0,0,0,0,0,0,0,0,0
VSL100255,4.514808670091856,3356.0720751173685,744.557772790144,191038.3708496199,0,0,0,0,0,0,0,0,0,0
VSL100256,4.956325996032545,3549.8764780253605,1356.9173601006294,134248.3562788766,0,0,0,0,0,0,0,0,0,0
VSL100257,32.71155794913193,948.5556940225252,1327.9410733972832,73313.13637673589,0,0,0,0,0,0,0,0,0,0
VSL100258,27.97338209383406,3428.961313815113,311.3769986348393,18968.562678998307,0,0,0,0,0,0,0,0,0,0
VSL100259,33.64889801733587,904.3641824976849,1022.5310133565808,97125.23835470209,0,0,0,0,0,0,0,0,0,0
VSL100260,41.61371381432853,810.1943726508333,208.28065331145467,32776.346956668924,0,0,0,0,0,0,0,0,0,0
VSL100261,21.35827209276321,1122.4674117897275,438.43685296923707,38799.41356663151,0,0,0,0,0,0,0,0,0,0
VSL100262,27.255970524619705,3262.4016210431487,1451.4465821754914,103104.75543265996,0,0,0,0,0,0,0,0,0,0
VSL100263,26.33363570131959,4182.028824489572,1308.1373766641664,54265.34912777894,0,0,0,0,0,0,0,0,0,0
VSL100264,21.79661441941903,3247.536483469325,208.6613985212433,161709.87421579522,0,0,0,0,0,0,0,0,0,0
VSL100265,5.097203313253651,4813.645196021688,234.57866479138755,42366.75214456117,0,0,0,0,0,0,0,0,0,0
VSL100266,38.511999511568746,3222.6992327842368,626.3248836467028,92843.91955206316,0,0,0,0,0,0,0,0,0,0
VSL100267,24.329114888706357,1488.6362626295577,910.734102280546,108808.94494965002,0,0,0,0,0,0,0,0,0,0
VSL100268,31.46878518493041,1452.41065022116,651.4238962039059,182526.0565476388,0,0,0,0,0,0,0,0,0,0
VSL100269,1.7999319696952387,4052.558722426093,884.4614317450713,7632.181235124141,0,0,0,0,0,0,0,0,0,0
VSL100270,11.206618839356128,2306.362031916729,1352.45509878102,8956.125241616759,0,0,0,0,0,0,0,0,0,0
VSL100271,12.304459503695316,2306.800974047881,991.0336345045936,70777.97250002607,0,0,0,0,0,0,0,0,0,0
VSL100272,14.92474323314574,1831.98741010462,1250.1228864022662,60380.75420056678,0,0,0,0,0,0,0,0,0,0
VSL100273,18.798505760779925,2908.636935268474,692.0396918603783,91726.37469609648,0,0,0,0,0,0,0,0,0,0
VSL100274,43.73359695290806,812.8339243843957,562.1127602202951,197404.72721214703,0,0,0,0,0,0,0,0,0,0
VSL100275,5.82971053852066,3807.268642263429,653.0164704483263,50746.91452429762,0,0,0,0,0,0,0,0,0,0
VSL100276,44.93869458726446,4699.791610454344,569.0733155993078,97515.04471349563,0,0,0,0,0,0,0,0,0,0
VSL100277,36.8420608988614,4181.871615066095,1464.1584356791022,19004.9035222152,0,0,0,0,0,0,0,0,0,0
VSL100278,33.71567042693864,956.1019730768304,691.4739600518377,129650.8880476204,0,0,0,0,0,0,0,0,0,0
VSL100279,21.501941262984275,2606.2918523277776,1422.977848168742,174371.44855120408,0,0,0,0,0,0,0,0,0,0
VSL100280,39.3943584883901,1565.4819883224236,516.0824374215035,180213.07729767365,0,0,0,0,0,0,0,0,0,0
VSL100281,3.2013589945020198,3997.011830214874,284.51445330708754,69708.69274968925,0,0,0,0,0,0,0,0,0,0
VSL100282,41.66197999958533,2226.791530557261,1256.7539369640251,123895.13918203716,0,0,0,0,0,0,0,0,0,0
VSL100283,5.83799659520689,2681.491581824885,1325.03879384516,165033.10831903835,0,0,0,0,0,0,0,0,0,0
VSL100284,46.85256338197896,1977.5788150267856,946.065166667788,101169.03290740392,0,0,0,0,0,0,0,0,0,0
VSL100285,25.667568533982625,1237.687560801804,1233.3250647849409,95169.9857961473,0,0,0,0,0,0,0,0,0,0
VSL100286,32.55352332574353,1890.3233084290696,657.5894869782777,116462.98131672172,0,0,0,0,0,0,0,0,0,0
VSL100287,3.554076694351606,2887.0455036797853,753.4459104923958,45793.671271011706,0,0,0,0,0,0,0,0,0,0
VSL100288,6.618713397841477,2995.78634592776,852.8831834248857,197595.4398711736,0,0,0,0,0,0,0,0,0,0
VSL100289,10.22556766208884,3575.2671069965145,670.9150964862872,16338.501856052704,0,0,0,0,0,0,0,0,0,0
VSL100290,14.524520361802852,3893.640404097525,256.28069533153257,76174.44666576348,0,0,0,0,0,0,0,0,0,0
VSL100291,45.76228919405846,2538.9771585853814,1248.48430535337,170390.1549852719,0,0,0,0,0,0,0,0,0,0
VSL100292,2.346542098295048,3304.6041903817263,1478.1058811611726,75325.58220037287,0,0,0,0,0,0,0,0,0,0
VSL100293,21.97369918886818,947.118826244604,1255.758910548982,11208.407836128135,0,0,0,0,0,0,0,0,0,0
VSL100294,34.12650258538654,4889.014304606229,1273.4314958689547,50501.93827748319,0,0,0,0,0,0,0,0,0,0
VSL100295,47.90096120387065,2819.5828618265723,274.0249918883921,110852.03221331332,0,0,0,0,0,0,0,0,0,0
VSL100296,44.767360731850864,2560.7269433926267,726.7874682146025,173940.15936006283,0,0,0,0,0,0,0,0,0,0
VSL100297,19.97949616133804,859.8585825552661,746.8529021819649,188347.23921571343,0,0,0,0,0,0,0,0,0,0
VSL100298,41.90890018883312,4633.926012421889,526.1724267184736,62883.0064757274,0,0,0,0,0,0,0,0,0,0
VSL100299,44.95285418368192,2373.5043197221185,1338.234602628472,16014.99006839816,0,0,0,0,0,0,0,0,0,0
VSL100300,22.963584071602497,3329.258798293992,433.97634730802594,128278.7571529424,0,0,0,0,0,0,0,0,0,0
VSL100301,41.02858321232392,2634.8176184780277,1142.809990783474,46365.14880229467,0,0,0,0,0,0,0,0,0,0
VSL100302,24.35837455363345,916.9318791807316,1026.343639611997,132422.10149015824,0,0,0,0,0,0,0,0,0,0
VSL100303,37.4048442482848,4526.845405519827,318.08424488985594,178793.45506174906,0,0,0,0,0,0,0,0,0,0
VSL100304,46.35775000907607,1974.79056646552,988.4535364233994,136475.1922885114,0,0,0,0,0,0,0,0,0,0
VSL100305,28.797142931362878,2400.6114029371115,770.874210463979,159015.3827272772,0,0,0,0,0,0,0,0,0,0
VSL100306,43.34415590313672,834.7771163166369,961.12410686376,196843.6359177115,0,0,0,0,0,0,0,0,0,0
VSL100307,19.26073264006688,3681.1547980207392,1161.5883302872285,182820.25788889072,0,0,0,0,0,0,0,0,0,0
VSL100308,40.96458092991101,4715.066104497168,285.7686477652882,174456.38115428216,0,0,0,0,0,0,0,0,0,0
VSL100309,20.1982131488816,4669.9502969901705,871.8790511135901,119940.05366709382,0,0,0,0,0,0,0,0,0,0
VSL100310,32.00058464434426,4419.344946858403,1258.9904602889465,105055.35844822694,0,0,0,0,0,0,0,0,0,0
VSL100311,1.2479638042477657,1599.711519526185,1245.7134086674273,156958.98654088425,0,0,0,0,0,0,0,0,0,0
VSL100312,40.9406830413438,4894.01786572271,847.5660874902601,121268.71187574632,0,0,0,0,0,0,0,0,0,0
VSL100313,22.339030044879703,2918.4423853400504,784.3516182998593,103855.72775215066,0,0,0,0,0,0,0,0,0,0
VSL100314,9.38831328344921,4449.64339292283,1061.6304188086733,35584.745454945776,0,0,0,0,0,0,0,0,0,0
VSL100315,27.64722308323608,1832.118852396184,1037.36735410143,87113.12017850608,0,0,0,0,0,0,0,0,0,0
VSL100316,24.61628484944729,4624.888813089588,358.4844763215914,179936.59965143303,0,0,0,0,0,0,0,0,0,0
VSL100317,7.932644708068574,4402.788119246996,805.6466859872069,70937.42596925047,0,0,0,0,0,0,0,0,0,0
VSL100318,41.93265959694488,2805.86931323636,441.087302863689,18335.9542073937,0,0,0,0,0,0,0,0,0,0
VSL100319,42.693183501569614,4110.451312082551,1068.777566104054,186242.8841300327,0,0,0,0,0,0,0,0,0,0
VSL100320,22.73205968040064,2550.630419739749,1028.5481758061087,181375.08331567768,0,0,0,0,0,0,0,0,0,0
VSL100321,17.669781656233138,2615.9978479129754,376.8217281581202,102165.09293965016,0,0,0,0,0,0,0,0,0,0
VSL100322,42.76448916140046,4333.3722215460975,1079.3685875850624,125477.35532791856,0,0,0,0,0,0,0,0,0,0
VSL100323,33.30861544885515,1020.9427005722786,1334.9709711496696,56152.025326232986,0,0,0,0,0,0,0,0,0,0
VSL100324,28.990911936745583,2802.269780168928,1368.855612118579,81293.65816265777,0,0,0,0,0,0,0,0,0,0
VSL100325,44.43837833831939,3730.934787154643,289.22535484443824,102502.18998899906,0,0,0,0,0,0,0,0,0,0
VSL100326,39.08471790784502,4618.873182356355,345.9760405651414,62168.40079164042,0,0,0,0,0,0,0,0,0,0
VSL100327,24.39438559881968,906.7318076222972,283.9769443162838,150566.48561615442,0,0,0,0,0,0,0,0,0,0
VSL100328,3.6688271930021816,3984.8872057159433,542.9040017082692,41553.362080512605,0,0,0,0,0,0,0,0,0,0
VSL100329,47.43594956939568,1475.6212195606136,639.7122339441771,124732.99690086028,0,0,0,0,0,0,0,0,0,0
VSL100330,17.442344040556748,874.9229621583729,1484.3666861332283,108717.12601392846,0,0,0,0,0,0,0,0,0,0
VSL100331,17.318384845480196,4841.963203976839,819.8796179398948,160678.52873161595,0,0,0,0,0,0,0,0,0,0
VSL100332,38.498276657238144,1512.215293404214,554.4315108228493,121147.82962530988,0,0,0,0,0,0,0,0,0,0
VSL100333,44.14858657087672,1096.771799235931,514.0199449879719,147590.10972836436,0,0,0,0,0,0,0,0,0,0
VSL100334,23.82064283947333,3180.346762101871,1205.364074226134,30889.01411956377,0,0,0,0,0,0,0,0,0,0
VSL100335,5.0894414716195016,3815.6596771216505,732.3876040981465,42395.86175204948,0,0,0,0,0,0,0,0,0,0
VSL100336,32.25038278130317,4550.066654430724,984.1360653379396,19304.02425280461,0,0,0,0,0,0,0,0,0,0
VSL100337,42.59356589926078,4969.63815157385,688.0779936024983,81138.38322130137,0,0,0,0,0,0,0,0,0,0
VSL100338,42.67565367665883,1749.8675816827977,714.9063522568619,167812.59865623078,0,0,0,0,0,0,0,0,0,0
VSL100339,20.13932231621326,2162.1345369426053,981.9676338137314,82323.6875542442,0,0,0,0,0,0,0,0,0,0
VSL100340,42.12791796607929,3020.119659834661,768.5303219257472,66697.14751920813,0,0,0,0,0,0,0,0,0,0
VSL100341,28.03975372937218,1101.9754508818542,868.9245729592301,140160.74456043288,0,0,0,0,0,0,0,0,0,0
VSL100342,27.434704925444404,4478.053563365242,619.4879507561277,84584.150766533,0,0,0,0,0,0,0,0,0,0
VSL100343,33.78475143075951,1359.7469380928376,988.2082854593928,15566.074109800771,0,0,0,0,0,0,0,0,0,0
VSL100344,7.054818606627091,913.1063695360626,793.1892993825909,94815.71527013686,0,0,0,0,0,0,0,0,0,0
VSL100345,46.182823818263934,3707.0791731175887,883.6289613787276,128125.17779391549,0,0,0,0,0,0,0,0,0,0
VSL100346,46.09392963031643,2060.197471752392,962.5703487339596,183302.2430086863,0,0,0,0,0,0,0,0,0,0
VSL100347,3.533994659547661,1892.2301837635869,292.6317579987966,96422.46836714224,0,0,0,0,0,0,0,0,0,0
VSL100348,28.6734469743452,827.7108395289174,1392.5075800483016,38528.08607855177,0,0,0,0,0,0,0,0,0,0
VSL100349,18.938061035814275,3656.1693344309992,347.4778942430211,176348.34904155825,0,0,0,0,0,0,0,0,0,0
VSL100350,22.350989378531715,1550.6989371609443,792.7613642170271,193778.8108281516,0,0,0,0,0,0,0,0,0,0
VSL100351,18.63747974271829,1925.686497492001,930.1819593162749,126262.52359155889,0,0,0,0,0,0,0,0,0,0
VSL100352,28.65709253112252,2810.7084023070847,1321.5178487899582,35240.23352821673,0,0,0,0,0,0,0,0,0,0
VSL100353,7.185660459609657,1935.7971353738772,1222.4458602042844,138793.04247481216,0,0,0,0,0,0,0,0,0,0
VSL100354,22.841102918627733,2528.2263850683594,801.3807365029721,156468.08154020086,0,0,0,0,0,0,0,0,0,0
VSL100355,10.083004116661067,3505.360890709947,1321.1698993734665,120533.14379949056,0,0,0,0,0,0,0,0,0,0
VSL100356,9.020939306591009,1774.5774667858109,1460.8483000019971,88153.6705629257,0,0,0,0,0,0,0,0,0,0
VSL100357,22.72237025713317,4584.534929486745,325.6771952986404,70896.02073363226,0,0,0,0,0,0,0,0,0,0
VSL100358,20.5461847890336,1027.750131664478,1086.8263778825103,176866.17626149362,0,0,0,0,0,0,0,0,0,0
VSL100359,41.56934698812968,4879.966522986893,932.8163195753192,88973.67024431219,0,0,0,0,0,0,0,0,0,0
VSL100360,36.672499276357,4385.021451903354,652.2983242370819,28482.676281644683,0,0,0,0,0,0,0,0,0,0
VSL100361,15.851835558670995,4663.857764697986,467.5277227708484,69777.9546822877,0,0,0,0,0,0,0,0,0,0
VSL100362,13.27677212074174,1497.7967635213165,203.24891761518955,72992.84382565593,0,0,0,0,0,0,0,0,0,0
VSL100363,34.034347871832146,2659.565410976824,1078.1793222895408,137217.19970049788,0,0,0,0,0,0,0,0,0,0
VSL100364,26.533978571565036,4601.346304494124,1114.2520902154652,37370.35945104989,0,0,0,0,0,0,0,0,0,0
VSL100365,23.574086404057983,3933.23539307467,720.6450175756861,137312.63023479446,0,0,0,0,0,0,0,0,0,0
VSL100366,22.965890455751463,1753.0304893757616,224.2662958279235,126051.57330233292,0,0,0,0,0,0,0,0,0,0
VSL100367,41.31102249764457,4296.562589663682,1393.3609985438077,104532.1527745963,0,0,0,0,0,0,0,0,0,0
VSL100368,11.388341441300769,1511.9533602716308,767.7742453327453,65162.38179496557,0,0,0,0,0,0,0,0,0,0
VSL100369,44.14112877481587,3345.8813078328244,1168.4049251431743,142141.52426099076,0,0,0,0,0,0,0,0,0,0
VSL100370,31.643232373763645,3500.902791492112,1151.143926568323,164402.62794187883,0,0,0,0,0,0,0,0,0,0
VSL100371,33.47614744515957,4270.415772325403,688.0685864055542,105709.4219492656,0,0,0,0,0,0,0,0,0,0
VSL100372,42.82173765235885,1572.1678793824549,395.6657494805044,165862.3424590195,0,0,0,0,0,0,0,0,0,0
VSL100373,10.038710046281745,2627.7996479571366,469.7844312287716,197066.97793026065,0,0,0,0,0,0,0,0,0,0
VSL100374,38.68367709311864,4056.457226696516,1217.3107532597446,54958.09789588141,0,0,0,0,0,0,0,0,0,0
VSL100375,41.507890991637694,4337.711303928618,878.1046545793638,18511.312134626583,0,0,0,0,0,0,0,0,0,0
VSL100376,29.27202094983937,4350.765945681822,1235.8415078130215,141466.93802757963,0,0,0,0,0,0,0,0,0,0
VSL100377,2.502197405713796,3263.1045021021523,1245.7413565710208,49767.20518210212,0,0,0,0,0,0,0,0,0,0
VSL100378,3.5611372358176627,1944.607277535728,634.7901321787799,192046.65358556787,0,0,0,0,0,0,0,0,0,0
VSL100379,21.12271306416022,2159.470332823462,1073.110027433703,8024.355646984409,0,0,0,0,0,0,0,0,0,0
VSL100380,8.70558050790352,2760.506002972489,611.0544465357012,175432.2569340227,0,0,0,0,0,0,0,0,0,0
VSL100381,45.49830475832432,2777.2704152011943,284.04687600579376,63935.56513365008,0,0,0,0,0,0,0,0,0,0
VSL100382,11.342483027692673,4746.233586593778,679.8853515147968,193993.85572944093,0,0,0,0,0,0,0,0,0,0
VSL100383,10.201167728531471,1878.6176719291568,437.8221022219901,132800.29962064794,0,0,0,0,0,0,0,0,0,0
VSL100384,7.392045397509348,2896.105874207559,1209.9575767673348,160335.65199224788,0,0,0,0,0,0,0,0,0,0
VSL100385,5.312331637478371,2465.350046484382,387.3467694984241,39333.45068862568,0,0,0,0,0,0,0,0,0,0
VSL100386,14.728472596825757,3973.7682093205153,200.462877179286,184613.38001699332,0,0,0,0,0,0,0,0,0,0
VSL100387,5.612869463225049,1748.5712177691607,415.7850359801665,128386.44877271648,0,0,0,0,0,0,0,0,0,0
VSL100388,41.06773520803488,1256.6795682344873,990.834549155045,116189.19794156718,0,0,0,0,0,0,0,0,0,0
VSL100389,44.68432482930789,1337.844687668215,465.7131705564797,73645.49773156928,0,0,0,0,0,0,0,0,0,0
VSL100390,30.143919125542507,2606.1369622329803,672.1516325201638,85945.060580969,0,0,0,0,0,0,0,0,0,0
VSL100391,35.54012094198804,2811.5079434387585,1121.6067263088837,167650.2705748854,0,0,0,0,0,0,0,0,0,0
VSL100392,47.38623338005701,3647.593628026885,1176.3995352057557,88128.91222717664,0,0,0,0,0,0,0,0,0,0
VSL100393,5.28721399716607,3280.9105307729674,303.890042140462,13870.693646658365,0,0,0,0,0,0,0,0,0,0
VSL100394,42.885887560941406,2268.6891841712554,1328.014421144807,28711.93111554891,0,0,0,0,0,0,0,0,0,0
VSL100395,12.199021249332148,1859.779895293319,1420.6780944274803,144761.57680974677,0,0,0,0,0,0,0,0,0,0
VSL100396,19.04516152601904,4764.752603494571,915.804304541806,95660.50529724872,0,0,0,0,0,0,0,0,0,0
VSL100397,37.80756266105303,1948.130423848274,574.7102682292881,76245.22629417932,0,0,0,0,0,0,0,0,0,0
VSL100398,10.585063186747208,3571.1714913420697,539.9560115278962,138029.13048282964,0,0,0,0,0,0,0,0,0,0
VSL100399,23.918578625224526,1998.1787865502797,765.0654083397985,164116.50315113683,0,0,0,0,0,0,0,0,0,0
VSL100400,16.804037900918306,1740.2330400635306,493.658741698129,183563.08345661376,0,0,0,0,0,0,0,0,0,0
VSL100401,16.18813153746876,920.9499313822564,766.772154519734,181902.0216581944,0,0,0,0,0,0,0,0,0,0
VSL100402,36.09409564878444,3182.4363129533594,550.8687424954259,51338.740286190085,0,0,0,0,0,0,0,0,0,0
VSL100403,36.101969505737806,3898.063069520096,1167.65735638583,78525.35231286705,0,0,0,0,0,0,0,0,0,0
VSL100404,27.974206140963847,2032.0939921775407,768.5755035716651,75688.1611417475,0,0,0,0,0,0,0,0,0,0
VSL100405,24.41538017645385,3206.0412443345385,560.7045338824851,188812.0552820074,0,0,0,0,0,0,0,0,0,0
VSL100406,16.715807814847707,1551.8009795890505,386.7790578935778,143709.80479992952,0,0,0,0,0,0,0,0,0,0
VSL100407,27.00274995939644,3277.749342390836,669.2894192923886,13001.510074568416,0,0,0,0,0,0,0,0,0,0
VSL100408,42.63288532200381,2623.0535068273853,538.2628408368766,46845.11767856819,0,0,0,0,0,0,0,0,0,0
VSL100409,17.60685210523105,3050.71190060931,735.2481846071566,58165.06553699759,0,0,0,0,0,0,0,0,0,0
VSL100410,47.302474067850014,1709.5762969979946,783.5583306249523,196929.4044619551,0,0,0,0,0,0,0,0,0,0
VSL100411,24.81814512297557,2110.3750852987496,510.672988430081,96972.24159685578,0,0,0,0,0,0,0,0,0,0
VSL100412,23.5364129174288,2653.165033701397,930.1071496109108,136619.8973468094,0,0,0,0,0,0,0,0,0,0
VSL100413,17.348830591775766,3770.120639446314,802.4708639419704,150515.73364191057,0,0,0,0,0,0,0,0,0,0
VSL100414,18.331020264000312,3767.280199481426,586.9327517136473,120910.5494160934,0,0,0,0,0,0,0,0,0,0
VSL100415,13.747921309518818,819.1589097273244,335.85230811918643,18142.156923240284,0,0,0,0,0,0,0,0,0,0
VSL100416,5.193091485677231,3732.3265159477246,1406.341999727567,135612.7421474965,0,0,0,0,0,0,0,0,0,0
VSL100417,10.313622932472043,1519.1002319798306,1183.851752735125,81531.40850027672,0,0,0,0,0,0,0,0,0,0
VSL100418,1.7785285897865055,2387.767745941797,858.1182531102876,39293.89089822401,0,0,0,0,0,0,0,0,0,0
VSL100419,29.52326718179279,1883.2949666444251,524.1980295314033,75660.01033338849,0,0,0,0,0,0,0,0,0,0
VSL100420,11.080299711995243,4709.5555997249485,1020.3376559370284,12055.741326434032,0,0,0,0,0,0,0,0,0,0
VSL100421,45.83138033331932,1282.3809257673252,332.7585548638225,177073.68888614245,0,0,0,0,0,0,0,0,0,0
VSL100422,47.89071935487816,1658.878917052648,343.7560293068252,20995.30441094902,0,0,0,0,0,0,0,0,0,0
VSL100423,45.04360736284024,2841.5515657636174,785.3901244328748,82529.79913268372,0,0,0,0,0,0,0,0,0,0
VSL100424,33.805005734311415,1928.7113337042608,548.0140590911058,165224.83484877093,0,0,0,0,0,0,0,0,0,0
VSL100425,13.103720247820164,2535.209353408666,1455.8992281038695,139775.4306579296,0,0,0,0,0,0,0,0,0,0
VSL100426,25.224378869505017,1934.8499338747888,1487.3152771241926,128375.8910866781,0,0,0,0,0,0,0,0,0,0
VSL100427,39.79609506985976,4098.943318040253,1061.5988771556956,51448.476248295774,0,0,0,0,0,0,0,0,0,0
VSL100428,37.399610239695534,2959.211887463736,1272.2453550710045,95089.1815472822,0,0,0,0,0,0,0,0,0,0
VSL100429,22.606149712985854,4257.703415216973,459.32313579728486,53041.74333660332,0,0,0,0,0,0,0,0,0,0
VSL100430,7.364085518985545,4686.882054709697,599.5132677087524,90367.95799991552,0,0,0,0,0,0,0,0,0,0
VSL100431,13.064204891407147,1740.9816297437085,669.2886214927021,124282.2917119482,0,0,0,0,0,0,0,0,0,0
